APP_NAME,PRIORITY,CATEGORY,POLICY,ISSUE_TITLE,SEVERITY,DATE_FOUND,#_OCCURRENCES,#_ISSUES
"michaelhorty/WG384",10,"Code Security","SAST issue","Cookie can be transmitted over an insecure channel","Low",12/5/2023,4,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Insecure cipher mode (CBC with PKCS5Padding) is vulnerable to padding oracle attacks","Low",12/5/2023,2,1
"michaelhorty/WG384",10,"Code Security","SAST issue","DES is considered deprecated. AES is the recommended cipher. Upgrade to use AES. See https://www.nist.gov/news-events/news/2005/06/nist-withdraws-outdated-data-encryption-standard for more information.","Low",12/5/2023,2,1
"michaelhorty/WG384",10,"Code Security","SAST issue","MD5 hash algorithm used is considered insecure","Low",12/5/2023,1,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Usage of non-cryptographic random number generator","Low",12/5/2023,3,1
"michaelhorty/WG384",10,"Code Security","SAST issue","XMLReader being instantiated without calling the setFeature functions that are generally used for disabling entity processing","Low",12/5/2023,1,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Cross-Site Request Forgery (CSRF) vulnerability due to unrestricted Request Mapping","Low",12/5/2023,14,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Data Leakage vulnerability due to unencrypted Socket","Low",12/5/2023,1,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Cross Site Scripting (XSS) vulnerability due to unescaped output","Low",12/5/2023,33,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Detected an Expression Language segment in a tag that does not escape output. This is dangerous because if any data in this expression can be controlled externally_ it is a cross-site scripting vulnerability. Instead_ use the 'out' tag from the JSTL taglib to escape this expression. See https://www.tutorialspoint.com/jsp/jstl_core_out_tag.htm for more information.","Low",12/5/2023,27,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Cross Site Scripting (XSS) vulnerability due to JSP Scriptlets usage","Low",12/5/2023,609,1
"michaelhorty/WG384",10,"Code Security","SAST issue","T-SQL stored procedure used can provide access to system resources","Low",12/5/2023,3,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Prototype Pollution vulnerability due to detected assignment to prototype object","Low",12/5/2023,6,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Taking a hash of a time value is suspicious_ as there is insufficient entropy to protect against brute-force attacks.","Low",12/5/2023,4,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Always use a valid certificate_ even during testing.","Low",12/5/2023,2,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Use AES instead.","Low",12/5/2023,1,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Code Injection vulnerability due to non-literal package import","Low",12/5/2023,5,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Command Injection vulnerability due to dynamic code execution","Low",12/5/2023,8,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Cross Site Scripting (XSS) vulnerability in JQuery method","Low",12/5/2023,8,1
"OX-Security-Demo/Bank-Backup-Operator",10,"Git Posture","License file missing in repo","License file missing from public repo","Low",12/5/2023,1,1
"OX-Security-Demo/Bank-Backup-Operator",10,"Git Posture","Security Policy file missing in repo","Security Policy missing from public repo","Low",12/5/2023,1,1
"michaelhorty/vulpy",7,"Code Security","SAST issue","Command Injection vulnerability due to dangerous subprocess usage with tainted env argument","Low",12/5/2023,1,1
"michaelhorty/vulpy",7,"Code Security","SAST issue","SQL Injection (SQLI) vulnerability in format string query","Low",12/5/2023,6,1
"michaelhorty/vulpy",7,"Code Security","SAST issue","Arbitary Code Execution (ACE) vulnerability in Flask","Low",12/5/2023,4,1
"michaelhorty/vulpy",7,"Code Security","SAST issue","Data leakage vulnerability in Flask debug mode","Low",12/5/2023,2,1
"michaelhorty/vulpy",7,"Code Security","SAST issue","request_without_timeout","Low",12/5/2023,6,1
"michaelhorty/vulpy",7,"Code Security","SAST issue","Insecure temporary file vulnerability due to creation method","Low",12/5/2023,22,1
"michaelhorty/vulpy",7,"Code Security","SAST issue","SQL Injection (SQLI) vulnerability in format string query","Low",12/5/2023,6,1
"michaelhorty/vulpy",7,"Code Security","SAST issue","Cross Site Scripting (XSS) vulnerability due to explicitly disabled autoescaping in 'safe' filter","Low",12/5/2023,4,1
"michaelhorty/vulpy",7,"Code Security","SAST issue","An encryption mode of operation is being used without proper message authentication. This can potentially result in the encrypted content to be decrypted by an attacker. Consider instead use an AEAD mode of operation like GCM. ","Low",12/5/2023,2,1
"michaelhorty/TMDB_Explore",7,"CI/CD Posture","Excessive permissions in workflow setting","Workflow settings should be configured with minimum required permissions","Low",12/5/2023,1,1
"michaelhorty/TMDBexplore",7,"CI/CD Posture","Excessive permissions in workflow setting","Workflow settings should be configured with minimum required permissions","Low",12/5/2023,1,1
"michaelhorty/vulpy",7,"Git Posture","Security Policy file missing in repo","Security Policy missing from public repo","Low",12/5/2023,1,1
"michaelhorty/VeracodeAzureYMLSamples",4,"CI/CD Posture","Excessive permissions in workflow setting","Workflow settings should be configured with minimum required permissions","Low",12/5/2023,1,1
"michaelhorty/TEST_REPO",4,"Code Security","SAST issue","CSRF protection is disabled for this configuration. This is a security risk.","Low",12/5/2023,1,1
"michaelhorty/TEST_REPO",4,"Code Security","SAST issue","Cross-Site Request Forgery (CSRF) vulnerability due to unrestricted Request Mapping","Low",12/5/2023,9,1
"OX-Security-Demo/Bank-ecommerce",4,"CI/CD Posture","Excessive permissions in workflow setting","Workflow settings should be configured with minimum required permissions","Low",12/5/2023,1,1
"OX-Security-Demo/Bank-ecommerce",4,"Open Source Security","Vulnerable dependency (CVE) in code","gorm.io/driver/postgres@1.0.8 is a Go direct dependency having 15 indirect vulnerabilities and no direct vulnerabilities. CVE-2022-3064 (CVSS:7.5_ Resource Exhaustion) is the most severe vulnerability.","Low",12/5/2023,15,1
"OX-Security-Demo/Bank-ecommerce",4,"Open Source Security","Vulnerable dependency (CVE) in code","urfave/cli@1.22.5 is a Go direct dependency having 3 indirect vulnerabilities and no direct vulnerabilities. CVE-2022-3064 (CVSS:7.5_ Resource Exhaustion) is the most severe vulnerability.","Low",12/5/2023,3,1
"OX-Security-Demo/Bank-ecommerce",4,"Open Source Security","Vulnerable dependency (CVE) in code","unrolled/render@1.4.0 is a Go direct dependency having 1 indirect vulnerability and no direct vulnerabilities. CVE-2022-29526 (CVSS:5.3_ Improper Privilege Management) is the most severe vulnerability.","Low",12/5/2023,1,1
"OX-Security-Demo/Bank-ecommerce",4,"Code Security","SAST issue","Cross Site Scripting (XSS) vulnerability via insecure document methods usage","Low",12/5/2023,3,1
"OX-Security-Demo/Bank-ecommerce",4,"Code Security","SAST issue","Cross Site Scripting (XSS) vulnerability in Element.innerHTML","Low",12/5/2023,3,1
"OX-Security-Demo/Bank-ecommerce",4,"Code Security","SAST issue","HTTP server without TLS usage","Low",12/5/2023,1,1
"OX-Security-Demo/Bank-ecommerce",4,"Code Security","SAST issue","A request was found to be crafted from user-input `r`. This can lead to Server-Side Request Forgery (SSRF) vulnerabilities_ potentially exposing sensitive data. It is recommend where possible to not allow user-input to craft the base request_ but to be treated as part of the path or query parameter. When user-input is necessary to craft the request_ it is recommended to follow OWASP best practices to prevent abuse_ including using an allowlist.","Low",12/5/2023,3,1
"OX-Security-Demo/Bank-ecommerce",4,"Code Security","SAST issue","Cross Site Scripting (XSS) vulnerability in JQuery selector","Low",12/5/2023,2,1
"OX-Security-Demo/Bank-ecommerce",4,"Code Security","SAST issue","Cross Site Scripting (XSS) vulnerability in JQuery .html() function","Low",12/5/2023,3,1
"OX-Security-Demo/Bank-ecommerce",4,"Code Security","SAST issue","Exposure of Error Messages with Stack Traces","Low",12/5/2023,1,1
"OX-Security-Demo/Bank-ecommerce",4,"Code Security","SAST issue","Denial-of-Service (DoS) vulnerability due to regex input","Low",12/5/2023,2,1
"OX-Security-Demo/Bank-ecommerce",4,"Code Security","SAST issue","Command Injection vulnerability due to dynamic code execution","Low",12/5/2023,1,1
"OX-Security-Demo/Bank-ecommerce",4,"Code Security","SAST issue","Mass Assignment vulnerability due to insecure object assign","Low",12/5/2023,1,1
"OX-Security-Demo/Bank-ecommerce",4,"Code Security","SAST issue","Insecure Random Number Generation 'math/rand'function usage","Low",12/5/2023,1,1
"OX-Security-Demo/Bank-ecommerce",4,"Git Posture","License file missing in repo","License file missing from public repo","Low",12/5/2023,1,1
"OX-Security-Demo/Bank-ecommerce",4,"Git Posture","Security Policy file missing in repo","Security Policy missing from public repo","Low",12/5/2023,1,1
"michaelhorty/VeracodeAzureYMLSamples",4,"Git Posture","License file missing in repo","License file missing from public repo","Low",12/5/2023,1,1
"michaelhorty/VeracodeAzureYMLSamples",4,"Git Posture","Security Policy file missing in repo","Security Policy missing from public repo","Low",12/5/2023,1,1
"OX-Security-Demo/Bank-Website",97,"Infrastructure as Code Scan","IaC issue","Dockerfile has no healthcheck instruction","Info",12/5/2023,3,1
"OX-Security-Demo/Bank-Website",97,"Secret/PII Scan","Secret in Git history","Inactive GitHub Access Token was found in the history of a private repository","Info",12/5/2023,1,1
"OX-Security-Demo/Bank-Website",97,"Secret/PII Scan","Secret in Git history","Inactive JSON Web Token was found in the history of a private repository","Info",12/5/2023,1,1
"OX-Security-Demo/Bank-Website",97,"Secret/PII Scan","Secret in code","Inactive AWS Access Key was found in the code of a private repository","Info",12/5/2023,1,1
"OX-Security-Demo/Bank-Website",97,"Secret/PII Scan","Secret in code","Inactive AWS Secret Key was found in the code of a private repository","Info",12/5/2023,1,1
"OX-Security-Demo/Bank-Website",97,"Secret/PII Scan","Secret in code","Inactive JSON Web Token was found in the code of a private repository","Info",12/5/2023,1,1
"OX-Security-Demo/Bank-Website",97,"Secret/PII Scan","Secret in code","Inactive AWS Access Key was found in the code of a private repository","Info",12/5/2023,2,1
"OX-Security-Demo/Bank-Website",97,"Secret/PII Scan","Secret in code","Inactive AWS Secret Key was found in the code of a private repository","Info",12/5/2023,2,1
"OX-Security-Demo/Bank-Website",97,"Code Security","SAST issue","found alert() call; should this be in production code?","Info",12/5/2023,2,1
"OX-Security-Demo/Bank-Website",97,"Code Security","SAST issue","Non-exhaustive list of Libraries that provide functionality to accept URL as a parameter","Info",12/5/2023,1,1
"OX-Security-Demo/Multi-currency-management",97,"Infrastructure as Code Scan","IaC issue","Dockerfile has no healthcheck instruction","Info",12/5/2023,1,1
"OX-Security-Demo/Multi-currency-management",97,"Secret/PII Scan","Secret in Git history","Inactive GitHub Access Token was found in the history of a public repository","Info",12/5/2023,1,1
"OX-Security-Demo/Multi-currency-management",97,"Open Source Security","Vulnerable dependency (CVE) in code","axios@0.15.3 is a JavaScript direct dependency having 4 direct and 2 indirect vulnerabilities. The dependency is not imported into the code.","Info",12/5/2023,6,1
"OX-Security-Demo/Multi-currency-management",97,"Open Source Security","Vulnerable dependency (CVE) in code","class-validator@0.12.2 is a JavaScript direct dependency having 1 direct and 2 indirect vulnerabilities. The dependency is not imported into the code.","Info",12/5/2023,3,1
"OX-Security-Demo/Multi-currency-management",97,"Open Source Security","Vulnerable dependency (CVE) in code","xlsx@0.16.9 is a JavaScript direct dependency having 4 direct vulnerabilities and no indirect vulnerabilities. The dependency is not imported into the code.","Info",12/5/2023,4,1
"OX-Security-Demo/Multi-currency-management",97,"Open Source Security","Vulnerable dependency (CVE) in code","json-schema@0.2.5 is a JavaScript direct dependency having 1 direct vulnerability and no indirect vulnerabilities. The dependency is not imported into the code.","Info",12/5/2023,1,1
"OX-Security-Demo/Multi-currency-management",97,"Open Source Security","Vulnerable dependency (CVE) in code","next@12.0.10 is a JavaScript direct dependency having 2 direct and 1 indirect vulnerabilities. The dependency is not imported into the code.","Info",12/5/2023,3,1
"OX-Security-Demo/Multi-currency-management",97,"Open Source Security","Vulnerable dependency (CVE) in code","jest@26.6.3 is a JavaScript direct dependency having 6 indirect vulnerabilities and no direct vulnerabilities. The dependency is not imported into the code.","Info",12/5/2023,6,1
"OX-Security-Demo/Multi-currency-management",97,"Open Source Security","Vulnerable dependency (CVE) in code","@graphql-codegen/typescript-operations@2.3.2 is a JavaScript direct dependency having 2 indirect vulnerabilities and no direct vulnerabilities. The dependency is not imported into the code.","Info",12/5/2023,2,1
"OX-Security-Demo/Multi-currency-management",97,"Open Source Security","Vulnerable dependency (CVE) in code","serverless-offline@11.6.0 is a JavaScript direct dependency having 1 indirect vulnerability and no direct vulnerabilities. The dependency is not imported into the code.","Info",12/5/2023,2,1
"OX-Security-Demo/Multi-currency-management",97,"Open Source Security","Vulnerable dependency (CVE) in code","socket.io@3.1.2 is a JavaScript direct dependency having 2 indirect vulnerabilities and no direct vulnerabilities. The dependency is not imported into the code.","Info",12/5/2023,2,1
"OX-Security-Demo/Multi-currency-management",97,"Open Source Security","Vulnerable dependency (CVE) in code","rookout@0.1.130 is a JavaScript direct dependency having 1 indirect vulnerability and no direct vulnerabilities. The dependency is not imported into the code.","Info",12/5/2023,1,1
"OX-Security-Demo/Multi-currency-management",97,"Open Source Security","Vulnerable dependency (CVE) in code","apollo-server@3.11.1 is a JavaScript direct dependency having 1 indirect vulnerability and no direct vulnerabilities. The dependency is not imported into the code.","Info",12/5/2023,1,1
"OX-Security-Demo/Multi-currency-management",97,"Secret/PII Scan","Secret in code","Inactive GitHub Access Token was found in the code of a public repository","Info",12/5/2023,1,1
"OX-Security-Demo/Multi-currency-management",97,"Secret/PII Scan","Secret in code","Inactive AWS Access Key was found in the code of a public repository","Info",12/5/2023,1,1
"OX-Security-Demo/Multi-currency-management",97,"Secret/PII Scan","Secret in code","Inactive AWS Secret Key was found in the code of a public repository","Info",12/5/2023,1,1
"OX-Security-Demo/Multi-currency-management",97,"Code Security","SAST issue","JSX element not internationalized","Info",12/5/2023,1,1
"OX-Security-Demo/Multi-currency-management",97,"Code Security","SAST issue","Cross Site Request Forgery (CSRF) vulnerability due to undetected 'csurf/csrf' middleware","Info",12/5/2023,1,1
"OX-Security-Demo/Backend-Server",71,"Infrastructure as Code Scan","IaC issue","Dockerfile has no healthcheck instruction","Info",12/5/2023,5,1
"michaelhorty/WebGoat",71,"Infrastructure as Code Scan","IaC issue","Dockerfile has no healthcheck instruction","Info",12/5/2023,4,1
"michaelhorty/WebGoat",71,"Secret/PII Scan","Secret in code","Inactive JSON Web Token was found in the code of a public repository","Info",12/5/2023,1,1
"michaelhorty/WebGoat",71,"Secret/PII Scan","Secret in code","Inactive JSON Web Token was found in the code of a public repository","Info",12/5/2023,1,1
"michaelhorty/WebGoat",71,"Code Security","SAST issue","Edit the setTimeout so that no untrusted data is included. If untrusted data is absolutely necessary a great deal of care should be taken to ensure it is properly escaped so that it cannot be executed. This is not as simple as just escaping quotes.","Info",12/5/2023,155,1
"michaelhorty/WebGoat",71,"Code Security","SAST issue","A TODO or similar was left in source code_ possibly indicating incomplete functionality","Info",12/5/2023,52,1
"michaelhorty/WebGoat",71,"Code Security","SAST issue","Non-exhaustive list of Libraries that provide functionality to accept URL as a parameter","Info",12/5/2023,6,1
"michaelhorty/WebGoat",71,"Code Security","SAST issue","Open redirection vulnerability when running code in browser","Info",12/5/2023,6,1
"michaelhorty/WebGoat",71,"Code Security","SAST issue","found alert() call; should this be in production code?","Info",12/5/2023,5,1
"michaelhorty/WebGoat",71,"Code Security","SAST issue","Lazy loading can complicate code bundling if care is not taken_ also `require`s are run synchronously by Node.js. If they are called from within a function_ it may block other requests from being handled at a more critical time. The best practice is to `require` modules at the beginning of each file_ before and outside of any functions.","Info",12/5/2023,7,1
"michaelhorty/WebGoat",71,"Code Security","SAST issue","found prompt() call; should this be in production code?","Info",12/5/2023,7,1
"michaelhorty/WebGoat",71,"Code Security","SAST issue","`t` is assigned twice; the first assignment is useless","Info",12/5/2023,26,1
"michaelhorty/WebGoat",71,"Code Security","SAST issue","Incorrect format of translation key in i18next","Info",12/5/2023,10,1
"michaelhorty/WebGoat",71,"Code Security","SAST issue","found debugger call; should this be in production code?","Info",12/5/2023,3,1
"michaelhorty/WebGoat",71,"Code Security","SAST issue","Edit the eval so that no untrusted data is included. If untrusted data is absolutely necessary a great deal of care should be taken to ensure it is properly escaped so that it cannot be executed. This is not as simple as just escaping quotes.","Info",12/5/2023,2,1
"michaelhorty/WebGoat",71,"Code Security","SAST issue","Either add integrity protection or use a data format like JSON.","Info",12/5/2023,2,1
"michaelhorty/WebGoat",71,"Code Security","SAST issue","Non-exhaustive list of Libraries that provide functionality to accept XML as an input","Info",12/5/2023,1,1
"OX-Security-Demo/Bank-Website-Backend",69,"Infrastructure as Code Scan","IaC issue","Dockerfile has no healthcheck instruction","Info",12/5/2023,2,1
"OX-Security-Demo/Bank-Website-Backend",69,"Secret/PII Scan","Secret in Git history","Inactive GitHub Access Token was found in the history of a private repository","Info",12/5/2023,1,1
"OX-Security-Demo/Bank-Website-Backend",69,"Secret/PII Scan","Secret in Git history","Inactive GitHub OAuth Access Token was found in the history of a private repository","Info",12/5/2023,1,1
"OX-Security-Demo/Bank-Website-Backend",69,"Open Source Security","Vulnerable dependency (CVE) in code","ansi-regex@6.0.0 is a JavaScript direct dependency having 1 direct vulnerability and no indirect vulnerabilities. The dependency is not imported into the code.","Info",12/5/2023,1,1
"OX-Security-Demo/Bank-Website-Backend",69,"Open Source Security","Vulnerable dependency (CVE) in code","convict@6.2.1 is a JavaScript direct dependency having 3 direct vulnerabilities and no indirect vulnerabilities. The dependency is not imported into the code.","Info",12/5/2023,3,1
"OX-Security-Demo/Bank-Website-Backend",69,"Open Source Security","Vulnerable dependency (CVE) in code","ejs@3.1.6 is a JavaScript direct dependency having 1 direct vulnerability and no indirect vulnerabilities. The dependency is not imported into the code.","Info",12/5/2023,1,1
"OX-Security-Demo/Bank-Website-Backend",69,"Secret/PII Scan","Secret in code","Inactive GitHub Access Token was found in the code of a private repository","Info",12/5/2023,1,1
"OX-Security-Demo/Bank-Website-Backend",69,"Code Security","SAST issue","Man-in-the-Middle (MitM) vulnerability due to 'http://' usage","Info",12/5/2023,1,1
"OX-Security-Demo/Bank-Website-Backend",69,"Code Security","SAST issue","Detected a 'requests' call without a timeout set. By default_ 'requests' calls wait until the connection is closed. This means a 'requests' call without a timeout will hang the program if a response is never received. Consider setting a timeout for all 'requests'.","Info",12/5/2023,1,1
"OX-Security-Demo/Bank-Website-Backend",69,"Code Security","SAST issue","Cross Site Request Forgery (CSRF) vulnerability due to undetected 'csurf/csrf' middleware","Info",12/5/2023,1,1
"OX-Security-Demo/Investment-management",67,"Infrastructure as Code Scan","IaC issue","Dockerfile has no healthcheck instruction","Info",12/5/2023,1,1
"OX-Security-Demo/Investment-management",67,"Secret/PII Scan","Secret in code","Inactive GitHub Access Token was found in the code of a public repository","Info",12/5/2023,1,1
"OX-Security-Demo/BankForensicsCollector",62,"Infrastructure as Code Scan","IaC issue","Dockerfile has no healthcheck instruction","Info",12/5/2023,1,1
"OX-Security-Demo/BankForensicsCollector",62,"Secret/PII Scan","Secret in Git history","Inactive GitHub Access Token was found in the history of a public repository","Info",12/5/2023,1,1
"OX-Security-Demo/BankForensicsCollector",62,"Secret/PII Scan","Secret in code","Inactive AWS Access Key was found in the code of a public repository","Info",12/5/2023,1,1
"OX-Security-Demo/BankForensicsCollector",62,"Secret/PII Scan","Secret in code","Inactive AWS Secret Key was found in the code of a public repository","Info",12/5/2023,1,1
"OX-Security-Demo/BankForensicsCollector",62,"Code Security","SAST issue","calloc handles the most common integer math in memory allocation (# of elements * their size) with error handling to prevent overflows in most implementations_ and zeros out memory","Info",12/5/2023,2,1
"OX-Security-Demo/BankForensicsCollector",62,"Code Security","SAST issue","A TODO or similar was left in source code_ possibly indicating incomplete functionality","Info",12/5/2023,3,1
"OX-Security-Demo/Lines-Credits",60,"Infrastructure as Code Scan","IaC issue","Dockerfile has no healthcheck instruction","Info",12/5/2023,1,1
"OX-Security-Demo/Lines-Credits",60,"Secret/PII Scan","Secret in code","Inactive GitHub Access Token was found in the code of a public repository","Info",12/5/2023,1,1
"OX-Security-Demo/Liquidity-management",37,"Infrastructure as Code Scan","IaC issue","Dockerfile has no healthcheck instruction","Info",12/5/2023,1,1
"OX-Security-Demo/Liquidity-management",37,"Secret/PII Scan","Secret in code","Inactive AWS Access Key was found in the code of a public repository","Info",12/5/2023,1,1
"OX-Security-Demo/Liquidity-management",37,"Secret/PII Scan","Secret in code","Inactive AWS Secret Key was found in the code of a public repository","Info",12/5/2023,1,1
"OX-Security-Demo/Liquidity-management",37,"Secret/PII Scan","Secret in code","Inactive Slack Access Token was found in the code of a public repository","Info",12/5/2023,1,1
"OX-Security-Demo/Liquidity-management",37,"Secret/PII Scan","Secret in code","Inactive Slack Access Token was found in the code of a public repository","Info",12/5/2023,1,1
"OX-Security-Demo/Currency-Credits",35,"Infrastructure as Code Scan","IaC issue","Dockerfile has no healthcheck instruction","Info",12/5/2023,1,1
"OX-Security-Demo/Currency-Credits",35,"Secret/PII Scan","Secret in code","Inactive GitHub Access Token was found in the code of a public repository","Info",12/5/2023,1,1
"OX-Security-Demo/Currency-Credits",35,"Code Security","SAST issue","A TODO or similar was left in source code_ possibly indicating incomplete functionality","Info",12/5/2023,2,1
"michaelhorty/juiceshop_clone",14,"Infrastructure as Code Scan","IaC issue","Dockerfile has no healthcheck instruction","Info",12/5/2023,1,1
"michaelhorty/juiceshop_clone",14,"Secret/PII Scan","Secret in Git history","Inactive JSON Web Token was found in the history of a public repository","Info",12/5/2023,1,1
"michaelhorty/juiceshop_clone",14,"Secret/PII Scan","Secret in code","Inactive JSON Web Token was found in the code of a public repository","Info",12/5/2023,1,1
"michaelhorty/juiceshop_clone",14,"Secret/PII Scan","Secret in code","Inactive JSON Web Token was found in the code of a public repository","Info",12/5/2023,1,1
"michaelhorty/juiceshop_clone",14,"Secret/PII Scan","Secret in code","Inactive JSON Web Token was found in the code of a public repository","Info",12/5/2023,1,1
"michaelhorty/juiceshop_clone",14,"Code Security","SAST issue","The string method replaceAll is not supported in all versions of javascript_ and is not supported by older browser versions. Consider using replace() with a regex as the first argument instead like mystring.replace(/bad/g_ good) instead of mystring.replaceAll(bad_ good) (https://discourse.threejs.org/t/replaceall-is-not-a-function/14585)","Info",12/5/2023,2,1
"michaelhorty/juiceshop_clone",14,"Code Security","SAST issue","Edit the setTimeout so that no untrusted data is included. If untrusted data is absolutely necessary a great deal of care should be taken to ensure it is properly escaped so that it cannot be executed. This is not as simple as just escaping quotes.","Info",12/5/2023,7,1
"michaelhorty/juiceshop_clone",14,"Code Security","SAST issue","A TODO or similar was left in source code_ possibly indicating incomplete functionality","Info",12/5/2023,48,1
"michaelhorty/juiceshop_clone",14,"Code Security","SAST issue","Lazy loading can complicate code bundling if care is not taken_ also `require`s are run synchronously by Node.js. If they are called from within a function_ it may block other requests from being handled at a more critical time. The best practice is to `require` modules at the beginning of each file_ before and outside of any functions.","Info",12/5/2023,2,1
"michaelhorty/juiceshop_clone",14,"Code Security","SAST issue","Detected a call to `replaceAll()` in an attempt to HTML escape the string `tableData[i].description`. Manually sanitizing input through a manually built list can be circumvented in many situations_ and it's better to use a well known sanitization library such as `sanitize-html` or `DOMPurify`.","Info",12/5/2023,1,1
"michaelhorty/juiceshop_clone",14,"Code Security","SAST issue","This looks like a JavaScript template string. Are you missing a '$' in front of '{...}'?","Info",12/5/2023,4,1
"michaelhorty/juiceshop_clone",14,"Code Security","SAST issue","`delay` is assigned twice; the first assignment is useless","Info",12/5/2023,2,1
"michaelhorty/juiceshop_clone",14,"Code Security","SAST issue","Edit the eval so that no untrusted data is included. If untrusted data is absolutely necessary a great deal of care should be taken to ensure it is properly escaped so that it cannot be executed. This is not as simple as just escaping quotes.","Info",12/5/2023,2,1
"michaelhorty/juiceshop_clone",14,"Code Security","SAST issue","Detected a useless comparison operation `bot == bot` or `bot != bot`. This operation is always true. If testing for floating point NaN_ use `math.isnan`_ or `cmath.isnan` if the number is complex.","Info",12/5/2023,1,1
"michaelhorty/juiceshop_clone",14,"Code Security","SAST issue","Cross Site Request Forgery (CSRF) vulnerability due to undetected 'csurf/csrf' middleware","Info",12/5/2023,1,1
"michaelhorty/VDemo_JAVA",14,"Code Security","SAST issue","A TODO or similar was left in source code_ possibly indicating incomplete functionality","Info",12/5/2023,3,1
"michaelhorty/VDemo_JAVA",14,"Code Security","SAST issue","`action == action` or `action != action` is always true. (Unless the value compared is a float or double). To test if `action` is not-a-number_ use `Double.isNaN(action)`.","Info",12/5/2023,1,1
"michaelhorty/VDemo_JAVA",14,"Code Security","SAST issue","Either add integrity protection or use a data format like JSON.","Info",12/5/2023,1,1
"michaelhorty/VDemo_JAVA",14,"Code Security","SAST issue","Edit the setTimeout so that no untrusted data is included. If untrusted data is absolutely necessary a great deal of care should be taken to ensure it is properly escaped so that it cannot be executed. This is not as simple as just escaping quotes.","Info",12/5/2023,7,1
"michaelhorty/OX-API-Client",12,"Code Security","SAST issue","Missing 'encoding' parameter. 'open()' uses device locale encodings by default_ corrupting files with special characters. Specify the encoding to ensure cross-platform support when opening files in text mode (e.g. encoding=utf-8).","Info",12/5/2023,3,1
"MH-New-Organization/MH_NO_WEBG",12,"Code Security","SAST issue","A TODO or similar was left in source code_ possibly indicating incomplete functionality","Info",12/5/2023,2,1
"MH-New-Organization/MH_NO_WEBG",12,"Code Security","SAST issue","Non-exhaustive list of Libraries that provide functionality to accept URL as a parameter","Info",12/5/2023,1,1
"oxsecurity/ox-api-client",12,"Code Security","SAST issue","Missing 'encoding' parameter. 'open()' uses device locale encodings by default_ corrupting files with special characters. Specify the encoding to ensure cross-platform support when opening files in text mode (e.g. encoding=utf-8).","Info",12/5/2023,3,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Edit the setTimeout so that no untrusted data is included. If untrusted data is absolutely necessary a great deal of care should be taken to ensure it is properly escaped so that it cannot be executed. This is not as simple as just escaping quotes.","Info",12/5/2023,54,1
"michaelhorty/WG384",10,"Code Security","SAST issue","A TODO or similar was left in source code_ possibly indicating incomplete functionality","Info",12/5/2023,80,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Non-exhaustive list of Libraries that provide functionality to accept URL as a parameter","Info",12/5/2023,3,1
"michaelhorty/WG384",10,"Code Security","SAST issue","`start == start` or `start != start` is always true. (Unless the value compared is a float or double). To test if `start` is not-a-number_ use `Double.isNaN(start)`.","Info",12/5/2023,1,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Non-exhaustive list of Libraries that provide functionality to accept XML as an input","Info",12/5/2023,1,1
"michaelhorty/WG384",10,"Code Security","SAST issue","`n` is assigned twice; the first assignment is useless","Info",12/5/2023,83,1
"michaelhorty/WG384",10,"Code Security","SAST issue","found prompt() call; should this be in production code?","Info",12/5/2023,1,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Incorrect format of translation key in i18next","Info",12/5/2023,16,1
"michaelhorty/WG384",10,"Code Security","SAST issue","Edit the eval so that no untrusted data is included. If untrusted data is absolutely necessary a great deal of care should be taken to ensure it is properly escaped so that it cannot be executed. This is not as simple as just escaping quotes.","Info",12/5/2023,24,1
"michaelhorty/WG384",10,"Code Security","SAST issue","found alert() call; should this be in production code?","Info",12/5/2023,7,1
"michaelhorty/vulpy",7,"Code Security","SAST issue","Man-in-the-Middle (MitM) vulnerability due to 'http://' usage","Info",12/5/2023,4,1
"michaelhorty/vulpy",7,"Code Security","SAST issue","Detected a 'requests' call without a timeout set. By default_ 'requests' calls wait until the connection is closed. This means a 'requests' call without a timeout will hang the program if a response is never received. Consider setting a timeout for all 'requests'.","Info",12/5/2023,4,1
"michaelhorty/vulpy",7,"Code Security","SAST issue","Missing 'encoding' parameter. 'open()' uses device locale encodings by default_ corrupting files with special characters. Specify the encoding to ensure cross-platform support when opening files in text mode (e.g. encoding=utf-8).","Info",12/5/2023,1,1
"michaelhorty/vulpy",7,"Code Security","SAST issue","blacklist","Info",12/5/2023,1,1
